2014,Кировская область,16.5
2014,Костромская область,16.9
2014,Краснодарский край,17.2
2014,Красноярский край,18.3
2014,Крым,
2014,Курганская область,18.0
2014,Курская область,15.7
2014,Ленинградская область,14.1
2014,Липецкая область,15.9
2014,Магаданская область,18.0
2014,Марий Эл,18.0
2014,Мордовия,14.9
2014,Москва,13.7
2014,Московская область,15.4
2014,Мурманская область,17.4
2014,Ненецкий автономный округ,23.7
2014,Нижегородская область,15.4
2014,Новгородская область,16.1
2014,Новосибирская область,16.7
2014,Омская область,17.7
2014,Оренбургская область,18.7
2014,Орловская область,15.5
2014,Пензенская область,14.9
2014,Пермский край,18.7
2014,Приморский край,16.3
2014,Псковская область,15.2
2014,Республика Алтай,27.2
2014,Республика Коми,19.0
2014,Республика Тыва,32.9
2014,Ростовская область,15.8
2014,Рязанская область,14.5
2014,Самарская область,15.6
2014,Санкт-Петербург,13.2
2014,Саратовская область,15.8
2014,Сахалинская область,17.8
2014,Свердловская область,17.5
2014,Севастополь,
2014,Северная Осетия,20.3
2014,Смоленская область,14.6
2014,Ставропольский край,17.8
2014,Тамбовская область,14.2
2014,Татарстан,17.8
2014,Тверская область,15.4
2014,Томская область,17.7
2014,Тульская область,13.8
2014,Тюменская область,19.5
2014,Удмуртия,19.3
2014,Ульяновская область,15.2
2014,Хабаровский край,16.9
2014,Хакасия,20.3
2014,Ханты-Мансийский автономный округ,22.0
2014,Челябинская область,17.9
2014,Чечня,34.8
2014,Чувашия,17.8
2014,Чукотский автономный округ,22.3
2014,Якутия,24.1
2014,Ямало-Ненецкий автономный округ,22.7
2014,Ярославская область,15.6
2015,Адыгея,18.5
2015,Алтайский край,18.3
2015,Амурская область,19.6
2015,Архангельская область,16.1
2015,Астраханская область,19.2
2015,Башкортостан,19.5
2015,Белгородская область,16.0
2015,Брянская область,16.4
2015,Бурятия,23.3
2015,Владимирская область,15.7
2015,Волгоградская область,16.6
2015,Вологодская область,18.1
2015,Воронежская область,14.7
2015,Дагестан,26.4
2015,Еврейская автономная область,20.2
2015,Забайкальский край,22.1
2015,Ивановская область,15.6
2015,Ингушетия,30.4
2015,Иркутская область,20.6
2015,Кабардино-Балкария,21.3
2015,Калининградская область,16.7
2015,Калмыкия,21.5
2015,Калужская область,15.6
2015,Камчатский край,18.0
2015,Карачаево-Черкесия,20.8
2015,Карелия,17.4
2015,Кемеровская область,18.9
2015,Кировская область,16.9
2015,Костромская область,17.4
2015,Краснодарский край,17.7
2015,Красноярский край,18.7
2015,Крым,16.9
2015,Курганская область,18.5
2015,Курская область,16.0
2015,Ленинградская область,14.4
2015,Липецкая область,16.2
2015,Магаданская область,18.3
2015,Марий Эл,18.5
2015,Мордовия,15.0
2015,Москва,14.1
2015,Московская область,15.9
2015,Мурманская область,17.7
2015,Ненецкий автономный округ,22.4
2015,Нижегородская область,15.8
2015,Новгородская область,16.5
2015,Новосибирская область,17.2
2015,Омская область,18.2
2015,Оренбургская область,19.2
2015,Орловская область,15.7
2015,Пензенская область,15.3
2015,Пермский край,19.2
2015,Приморский край,16.7
2015,Псковская область,15.6
2015,Республика Алтай,27.6
2015,Республика Коми,19.4
2015,Республика Тыва,33.5
2015,Ростовская область,16.1
2015,Рязанская область,14.8
2015,Самарская область,16.0
2015,Санкт-Петербург,13.7
2015,Саратовская область,16.1
2015,Сахалинская область,18.2
2015,Свердловская область,18.1
2015,Севастополь,15.3
2015,Северная Осетия,20.5
2015,Смоленская область,14.9
2015,Ставропольский край,18.1
2015,Тамбовская область,14.4
2015,Татарстан,18.2
2015,Тверская область,15.8
2015,Томская область,18.1
2015,Тульская область,14.1
2015,Тюменская область,18.0
2015,Удмуртия,19.6
2015,Ульяновская область,15.5
2015,Хабаровский край,17.4
2015,Хакасия,20.8
2015,Ханты-Мансийский автономный округ,20.9
2015,Челябинская область,18.3
2015,Чечня,34.7
2015,Чувашия,18.2
2015,Чукотский автономный округ,22.6
2015,Якутия,24.4
2015,Ямало-Ненецкий автономный округ,22.3
2015,Ярославская область,16.1
2016,Адыгея,18.8
2016,Алтайский край,18.6
2016,Амурская область,20.0
2016,Архангельская область,18.3
2016,Астраханская область,19.8
2016,Башкортостан,19.9
2016,Белгородская область,16.4
2016,Брянская область,16.7
2016,Бурятия,23.8
2016,Владимирская область,16.1
2016,Волгоградская область,16.9
2016,Вологодская область,18.7
2016,Воронежская область,15.1
2016,Дагестан,26.3
2016,Еврейская автономная область,20.6
2016,Забайкальский край,22.5
2016,Ивановская область,16.0
2016,Ингушетия,30.0
2016,Иркутская область,21.1
2016,Кабардино-Балкария,21.5
2016,Калининградская область,17.1
2016,Калмыкия,21.7
2016,Калужская область,16.1
2016,Камчатский край,18.3
2016,Карачаево-Черкесия,20.8
2016,Карелия,17.9
2016,Кемеровская область,19.3
2016,Кировская область,17.4
2016,Костромская область,17.8
2016,Краснодарский край,18.1
2016,Красноярский край,19.2
2016,Крым,17.3
2016,Курганская область,19.0
2016,Курская область,16.4
2016,Ленинградская область,14.8
2016,Липецкая область,16.5
2016,Магаданская область,18.6
2016,Марий Эл,19.1
2016,Мордовия,15.2
2016,Москва,14.4
2016,Московская область,16.5
2016,Мурманская область,18.2
2016,Ненецкий автономный округ,24.4
2016,Нижегородская область,16.2
2016,Новгородская область,17.0
2016,Новосибирская область,17.8
2016,Омская область,18.8
2016,Оренбургская область,19.6
2016,Орловская область,16.0
2016,Пензенская область,15.6
2016,Пермский край,19.7
2016,Приморский край,17.2
2016,Псковская область,16.0
2016,Республика Алтай,28.1
2016,Республика Коми,19.8
2016,Республика Тыва,34.0
2016,Ростовская область,16.5
2016,Рязанская область,15.1
2016,Самарская область,16.6
2016,Санкт-Петербург,14.4
2016,Саратовская область,16.4
2016,Сахалинская область,18.7
2016,Свердловская область,18.6
2016,Севастополь,16.0
2016,Северная Осетия,20.8
2016,Смоленская область,15.3
2016,Ставропольский край,18.4
2016,Тамбовская область,14.8
2016,Татарстан,18.6
2016,Тверская область,16.2
2016,Томская область,18.5
2016,Тульская область,14.5
2016,Тюменская область,20.7
2016,Удмуртия,20.1
2016,Ульяновская область,15.9
2016,Хабаровский край,18.0
2016,Хакасия,21.3
2016,Ханты-Мансийский автономный округ,22.8
2016,Челябинская область,18.8
2016,Чечня,34.5
2016,Чувашия,18.6
2016,Чукотский автономный округ,22.8
2016,Якутия,24.7
2016,Ямало-Ненецкий автономный округ,23.8
2016,Ярославская область,16.5
2017,Адыгея,19.2
2017,Алтайский край,18.9
2017,Амурская область,20.3
2017,Архангельская область,18.6
2017,Астраханская область,20.2
2017,Башкортостан,20.2
2017,Белгородская область,16.6
2017,Брянская область,16.9
2017,Бурятия,24.2
2017,Владимирская область,16.4
2017,Волгоградская область,17.1
2017,Вологодская область,19.1
2017,Воронежская область,15.4
2017,Дагестан,26.1
2017,Еврейская автономная область,21.0
2017,Забайкальский край,22.7
2017,Ивановская область,16.3
2017,Ингушетия,29.3
2017,Иркутская область,21.5
2017,Кабардино-Балкария,21.5
2017,Калининградская область,17.4
2017,Калмыкия,21.9
2017,Калужская область,16.5
2017,Камчатский край,18.7
2017,Карачаево-Черкесия,20.7
2017,Карелия,18.2
2017,Кемеровская область,19.5
2017,Кировская область,17.8
2017,Костромская область,18.2
2017,Краснодарский край,18.5
2017,Красноярский край,19.5
2017,Крым,17.7
2017,Курганская область,19.2
2017,Курская область,16.6
2017,Ленинградская область,15.1
2017,Липецкая область,16.9
2017,Магаданская область,18.7
2017,Марий Эл,19.5
2017,Мордовия,15.2
2017,Москва,14.7
2017,Московская область,17.1
2017,Мурманская область,18.5
2017,Ненецкий автономный округ,24.6
2017,Нижегородская область,16.6
2017,Новгородская область,17.4
2017,Новосибирская область,18.3
2017,Омская область,19.2
2017,Оренбургская область,19.9
2017,Орловская область,16.3
2017,Пензенская область,15.8
2017,Пермский край,20.1
2017,Приморский край,17.6
2017,Псковская область,16.4
2017,Республика Алтай,28.2
2017,Республика Коми,20.2
2017,Республика Тыва,34.4
2017,Ростовская область,16.8
2017,Рязанская область,15.5
2017,Самарская область,17.0
2017,Санкт-Петербург,15.0
2017,Саратовская область,16.6
2017,Сахалинская область,19.2
2017,Свердловская область,19.1
2017,Севастополь,16.5
2017,Северная Осетия,20.9
2017,Смоленская область,15.5
2017,Ставропольский край,18.6
2017,Тамбовская область,15.0
2017,Татарстан,19.0
2017,Тверская область,16.6
2017,Томская область,18.8
2017,Тульская область,14.8
2017,Тюменская область,21.1
2017,Удмуртия,20.4
2017,Ульяновская область,16.2
2017,Хабаровский край,18.4
2017,Хакасия,21.7
2017,Ханты-Мансийский автономный округ,23.0
2017,Челябинская область,19.2
2017,Чечня,34.2
2017,Чувашия,19.0
2017,Чукотский автономный округ,22.9
2017,Якутия,24.8
2017,Ямало-Ненецкий автономный округ,24.1
2017,Ярославская область,17.0
